code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
Y223,"Handgun discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y223,"","","","",2,ICD-10
Y228,"Handgun discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y228,"","","","",2,ICD-10
Y20,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y20,"","","","",2,ICD-10
Y200,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y200,"","","","",2,ICD-10
Y201,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y201,"","","","",2,ICD-10
Y202,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y202,"","","","",2,ICD-10
Y203,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y203,"","","","",2,ICD-10
Y204,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y204,"","","","",2,ICD-10
Y205,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y205,"","","","",2,ICD-10
Y206,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y206,"","","","",2,ICD-10
Y207,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y207,"","","","",2,ICD-10
Y208,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y208,"","","","",2,ICD-10
Y209,"Hanging, strangulation and suffocation, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y209,"","","","",2,ICD-10
T149,"Injury, unspecified",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,T149,"","","",2,2,ICD-10
Y24,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y24,"","","","",2,ICD-10
Y240,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y240,"","","","",2,ICD-10
Y243,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y243,"","","","",2,ICD-10
Y244,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y244,"","","","",2,ICD-10
Y245,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y245,"","","","",2,ICD-10
Y246,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y246,"","","","",2,ICD-10
Y247,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y247,"","","","",2,ICD-10
Y248,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y248,"","","","",2,ICD-10
Y249,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y249,"","","","",2,ICD-10
Y241,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y241,"","","","",2,ICD-10
Y242,"Other and unspecified firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y242,"","","","",2,ICD-10
Y33,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y33,"","","","",2,ICD-10
Y330,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y330,"","","","",2,ICD-10
Y331,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y331,"","","","",2,ICD-10
Y332,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y332,"","","","",2,ICD-10
Y333,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y333,"","","","",2,ICD-10
Y334,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y334,"","","","",2,ICD-10
Y335,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y335,"","","","",2,ICD-10
Y336,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y336,"","","","",2,ICD-10
Y337,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y337,"","","","",2,ICD-10
Y338,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y338,"","","","",2,ICD-10
Y339,"Other specified events, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y339,"","","",2,2,ICD-10
Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y23,"","","","",2,ICD-10
Y230,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y230,"","","","",2,ICD-10
Y231,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y231,"","","","",2,ICD-10
Y232,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y232,"","","","",2,ICD-10
Y233,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y233,"","","","",2,ICD-10
Y234,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y234,"","","","",2,ICD-10
Y235,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y235,"","","","",2,ICD-10
Y236,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y236,"","","","",2,ICD-10
Y237,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y237,"","","","",2,ICD-10
Y238,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y238,"","","","",2,ICD-10
Y239,"Rifle, shotgun and larger firearm discharge, undetermined intent",MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,Y239,"","","","",2,ICD-10
Y349,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y349,"","","","",2,ICD-10
Y34,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y34,"","","","",2,ICD-10
Y340,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y340,"","","",2,2,ICD-10
Y341,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y341,"","","","",2,ICD-10
Y342,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y342,"","","","",2,ICD-10
Y343,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y343,"","","","",2,ICD-10
Y344,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y344,"","","","",2,ICD-10
Y345,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y345,"","","","",2,ICD-10
Y346,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y346,"","","","",2,ICD-10
Y347,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y347,"","","","",2,ICD-10
Y348,"Unspecified event, undetermined intent",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,Y348,"","","","",2,ICD-10
X600,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X600,Moderate,"","","",2,ICD-10
X650,Intentional self-poisoning by and exposure to alcohol,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X650,Severe,"","","",2,ICD-10
X651,Intentional self-poisoning by and exposure to alcohol,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X651,Severe,"","","",2,ICD-10
X652,Intentional self-poisoning by and exposure to alcohol,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X652,Severe,"","","",2,ICD-10
X654,Intentional self-poisoning by and exposure to alcohol,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X654,Severe,"","","",2,ICD-10
X655,Intentional self-poisoning by and exposure to alcohol,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X655,Severe,"","","",2,ICD-10
X656,Intentional self-poisoning by and exposure to alcohol,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X656,Severe,"","","",2,ICD-10
X658,Intentional self-poisoning by and exposure to alcohol,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X658,Severe,"","","",2,ICD-10
X610,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X610,Severe,"","","",2,ICD-10
X620,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X620,Severe,"","","",2,ICD-10
X640,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X640,Severe,"","","",2,ICD-10
X630,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X630,Severe,"","","",2,ICD-10
X79,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X79,"","","","",2,ICD-10
X790,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X790,"","","","",2,ICD-10
X791,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X791,"","","","",2,ICD-10
X792,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X792,"","","","",2,ICD-10
X793,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X793,"","","","",2,ICD-10
X794,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X794,"","","","",2,ICD-10
X795,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X795,"","","","",2,ICD-10
X796,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X796,"","","","",2,ICD-10
X797,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X797,"","","","",2,ICD-10
X798,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X798,"","","","",2,ICD-10
X799,Intentional self-harm by blunt object,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,X799,"","","","",2,ICD-10
X82,Intentional self-harm by crashing of motor vehicle,MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,X82,"","","","",2,ICD-10
X820,Intentional self-harm by crashing of motor vehicle,MHP2,Suicide attempt,Self-harm or suicide attempts,Common mental health problems,MHP,X820,"","","","",2,ICD-10
