code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
X458,Accidental poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X458,Severe,"","","",2,ICD-10
Z714,Alcohol abuse counselling and surveillance,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Z714,Severe,"","","",2,ICD-10
Y919,"Alcohol involvement, not otherwise specified",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y919,Severe,"","","",2,ICD-10
Z502,Alcohol rehabilitation,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Z502,Severe,"","","",2,ICD-10
Z721,Alcohol use,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Z721,Severe,"","","",2,ICD-10
K703,Alcoholic cirrhosis of liver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K703,Severe,"","","",2,ICD-10
K700,Alcoholic fatty liver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K700,Severe,"","","",2,ICD-10
K702,Alcoholic fibrosis and sclerosis of liver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K702,Severe,"","","",2,ICD-10
K704,Alcoholic hepatic failure,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K704,Severe,"","","",2,ICD-10
K701,Alcoholic hepatitis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K701,Severe,"","","",2,ICD-10
K709,"Alcoholic liver disease, unspecified",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K709,Severe,"","","",2,ICD-10
K852,Alcohol-induced acute pancreatitis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K852,Severe,"","","",2,ICD-10
K860,Alcohol-induced chronic pancreatitis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,K860,Severe,"","","",2,ICD-10
Y907,Blood alcohol level of 200-239 mg/100 ml,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y907,Severe,"","","",2,ICD-10
Y908,Blood alcohol level of 240 mg/100 ml or more,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y908,Severe,"","","",2,ICD-10
Y91,Evidence of alcohol involvement determined by level of intoxication,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y91,Severe,"","","",2,ICD-10
X650,Intentional self-poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X650,Severe,"","","",2,ICD-10
X651,Intentional self-poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X651,Severe,"","","",2,ICD-10
X652,Intentional self-poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X652,Severe,"","","",2,ICD-10
X654,Intentional self-poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X654,Severe,"","","",2,ICD-10
X655,Intentional self-poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X655,Severe,"","","",2,ICD-10
X656,Intentional self-poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X656,Severe,"","","",2,ICD-10
X658,Intentional self-poisoning by and exposure to alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,X658,Severe,"","","",2,ICD-10
O354,Maternal care for (suspected) damage to fetus from alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,O354,Severe,"","","",2,ICD-10
F100,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F100,Severe,"","","",2,ICD-10
F101,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F101,Severe,"","","",2,ICD-10
F103,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F103,Severe,"","","",2,ICD-10
F104,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F104,Severe,"","","",2,ICD-10
F105,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F105,Severe,"","","",2,ICD-10
F106,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F106,Severe,"","","",2,ICD-10
F107,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F107,Severe,"","","",2,ICD-10
F109,Mental and behavioural disorders due to use of alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F109,Severe,"","","",2,ICD-10
Y150,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y150,Severe,"","","",2,ICD-10
Y151,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y151,Severe,"","","",2,ICD-10
Y152,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y152,Severe,"","","",2,ICD-10
Y153,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y153,Severe,"","","",2,ICD-10
Y154,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y154,Severe,"","","",2,ICD-10
Y155,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y155,Severe,"","","",2,ICD-10
Y156,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y156,Severe,"","","",2,ICD-10
Y157,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y157,Severe,"","","",2,ICD-10
Y158,"Poisoning by and exposure to alcohol, undetermined intent",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y158,Severe,"","","",2,ICD-10
Y912,Severe alcohol intoxication,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y912,Severe,"","","",2,ICD-10
G405,Special epileptic syndromes,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,G405,Severe,"","","",2,ICD-10
T510,Toxic effect: Ethanol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,T510,Severe,"","","",2,ICD-10
Y913,Very severe alcohol intoxication,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Y913,Severe,"","","",2,ICD-10
E512,Wernickeencephalopathy,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E512,Severe,"","","",2,ICD-10
5712,Alcoholiccirrhosisofliver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,5712,Severe,"","","",2,ICD-9
5713,Alcoholicliverdamageunspecified,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,5713,Severe,"","","",2,ICD-9
p_U522,Delivery of rehabilitation for alcohol addiction,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,U522,Severe,"","","",2,OPCS-4
27,Alcohol consumption,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,136..00,Mild,34,1,"",2,read
95744,Alcohol use disorder identificatn test consumptn questionnre,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,38D4.00,Mild,7,1,"",2,read
93624,Fast alcohol screening test,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,388u.00,Mild,15,1,"",2,read
95663,Alcohol screen - AUDIT C completed,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9k17.00,Mild,7,1,"",2,read
2084,Alcohol dependence syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E23..00,Severe,"","","",2,read
94963,Alcohol screen - fast alcohol screening test completed,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9k16.00,Mild,15,1,"",2,read
94838,Alcohol use disorders identification test,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,38D3.00,Mild,19,1,"",2,read
1399,Alcohol problem drinking,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E23..12,Severe,"","","",2,read
90714,Alcohol screen - AUDIT completed,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9k15.00,Mild,19,1,"",2,read
12981,Alcohol consumption NOS,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,136Z.00,Mild,34,1,"",2,read
48545,Alcohol questionnaire completed,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9k13.00,Mild,"",1,"",2,read
93415,Alcohol units per week,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,136V.00,Mild,34,1,"",2,read
1618,Heavy drinker - 7-9u/day,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,1365.00,Severe,"","","",2,read
2083,Alcohol detoxification,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8BA8.00,Severe,"","","",2,read
9264,Alcohol consumption screen,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,68S..00,Mild,34,1,"",2,read
2081,Alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E23..11,Severe,"","","",2,read
12977,Very heavy drinker - >9u/day,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,1366.00,Severe,"","","",2,read
3782,Intoxication - alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E250.14,Severe,"","","",2,read
2082,Alcohol withdrawal syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E01y000,Severe,"","","",2,read
11740,Alcohol misuse - enhanced services administration,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9k1..00,Severe,"","","",2,read
12978,Alcohol consumption unknown,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,1368.00,Mild,34,1,"",2,read
8030,[V]Alcohol abuse counselling and surveillance,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZV6D600,Severe,"","","",2,read
30695,Harmful alcohol use,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,136T.00,Severe,"","","",2,read
12442,Alcohol disorder monitoring,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,66e..00,Severe,"","","",2,read
8999,Heavy drinker,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,136P.00,Severe,"","","",2,read
4743,Alcoholic cirrhosis of liver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J612.00,Severe,"","","",2,read
7885,Alcoholic liver damage unspecified,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J613.00,Severe,"","","",2,read
9849,Referral to community alcohol team,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8H7p.00,Severe,"","","",2,read
19489,Alcohol consumption screen,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,6892.00,Mild,34,1,"",2,read
32964,Alcohol abuse monitoring,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,66e0.00,Severe,"","","",2,read
9489,Under care of community alcohol team,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9NN2.00,Severe,"","","",2,read
4506,Alcoholic gastritis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J153.00,Severe,"","","",2,read
94669,Alcohol consumption screening test declined,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8IA7.00,Mild,34,1,"",2,read
8430,H/O: alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,1462.00,Severe,"","","",2,read
6169,Alcohol dependence syndrome NOS,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E23z.00,Severe,"","","",2,read
5740,Acute alcoholic intoxication in alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E230.00,Severe,"","","",2,read
12554,Referral to community drug and alcohol team,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8HHe.00,Severe,"","","",2,read
10691,Alcoholic fatty liver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J610.00,Severe,"","","",2,read
97126,Alcohol units consumed on heaviest drinking day,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,136X.00,Mild,"",1,"",2,read
32927,[X]Alcohol withdrawal-induced seizure,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10800,Severe,"","","",2,read
3216,Acute alcoholic hepatitis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J611.00,Severe,"","","",2,read
31443,Chronic alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E231.00,Severe,"","","",2,read
59873,AUDIT - Alcohol use disorders identification test,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZR1F.11,Mild,19,1,"",2,read
