code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
30460,Alcoholism counselling,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Z4B1.00,Severe,"","","",2,read
22277,DTs - delirium tremens,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E010.11,Severe,"","","",2,read
39327,[X]Mental and behav dis due to use alcohol: dependence syndr,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10200,Severe,"","","",2,read
24984,Alcohol-induced chronic pancreatitis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J671000,Severe,"","","",2,read
11107,Wernicke's encephalopathy,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,C253.00,Severe,"","","",2,read
47123,Alcohol counselling by other agencies,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9k14.00,Severe,"","","",2,read
16237,Alcoholic psychoses,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E01..00,Severe,"","","",2,read
23945,Fetal alcohol syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,PK80.00,Severe,"","","",2,read
24064,Continuous chronic alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E231100,Severe,"","","",2,read
36748,Alcoholic encephalopathy,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F11x011,Severe,"","","",2,read
17607,[X]Alcoholic psychosis NOS,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10514,Severe,"","","",2,read
38061,Alcohol induced hallucinations,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,1B1c.00,Severe,"","","",2,read
44299,[X]Mental & behav dis due to use alcohol: acute intoxication,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10000,Severe,"","","",2,read
56410,Delivery of rehabilitation for alcohol addiction,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,7P22100,Severe,"","","",2,read
26106,Episodic chronic alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E231200,Severe,"","","",2,read
21879,[X]Mental and behav dis due to use of alcohol: harmful use,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10100,Severe,"","","",2,read
18636,Wernicke-Korsakov syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E011200,Severe,"","","",2,read
96107,Single alcohol screening questionnaire,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,38D2.00,Mild,"",1,"",2,read
17330,Alcoholic hepatic failure,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J613000,Severe,"","","",2,read
8363,Oesophageal varices in alcoholic cirrhosis of the liver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,G852300,Severe,"","","",2,read
29691,Aversion therapy - alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8G32.00,Severe,"","","",2,read
6467,[X]Alcoholic hallucinosis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10511,Severe,"","","",2,read
84218,Disqualified from driving due to excess alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,13ZY.00,Severe,"","","",2,read
24485,Chronic alcoholism in remission,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E231300,Severe,"","","",2,read
22707,Drinking problem scale,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZRBJ.00,Mild,"",1,"",2,read
11670,"[X]Korsakov's psychosis, alcohol induced",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10611,Severe,"","","",2,read
41983,Alcohol detoxification,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Z191.00,Severe,"","","",2,read
104611,Alcohol-induced acute pancreatitis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J670800,Severe,"","","",2,read
43193,Unspecified chronic alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E231000,Severe,"","","",2,read
36296,Acute alcoholic intoxication in alcoholism NOS,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E230z00,Severe,"","","",2,read
25110,Alcohol withdrawal hallucinosis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E013.00,Severe,"","","",2,read
42305,Severity of alcohol dependence questionnaire,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZRk6.00,Mild,30,1,"",2,read
10458,[V]Screening for alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZV79100,Mild,"",1,"",2,read
33670,Other alcoholic psychosis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E01y.00,Severe,"","","",2,read
12353,[X]Mental & behav dis due to use alcohol: psychotic disorder,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10500,Severe,"","","",2,read
20514,[X]Mental and behav dis due to use alcohol: withdrawal state,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10300,Severe,"","","",2,read
4501,Wernicke's encephalopathy,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,C251.11,Severe,"","","",2,read
102247,Extended interven for excessive alcohol consumption declined,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8IAt.00,Severe,"","","",2,read
100493,Five-shot questionnaire on heavy drinking,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,38Df.00,Mild,"",1,"",2,read
30404,Alcoholic paranoia,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E015.00,Severe,"","","",2,read
31742,Alcoholic myopathy,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F394100,Severe,"","","",2,read
40530,"Acute alcoholic intoxication, unspecified, in alcoholism",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E230000,Severe,"","","",2,read
102770,SADQ - Severity of alcohol dependence questionnaire,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,38Dz.11,Mild,30,1,"",2,read
37691,[X]Chronic alcoholic brain syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10712,Severe,"","","",2,read
16587,[V]Problems related to lifestyle alcohol use,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZV11311,Severe,"","","",2,read
30036,"[X]Poisoning/exposure, ? intent, to alcohol",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,U409.00,Severe,"","","",2,read
59574,"Acute alcoholic intoxication in remission, in alcoholism",SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E230300,Severe,"","","",2,read
17149,[V]Blood-alcohol and blood-drug test,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZV70L00,Mild,"",1,"",2,read
7602,Chronic alcoholic hepatitis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J617000,Severe,"","","",2,read
102577,Severity of alcohol dependence questionnaire,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,38Dz.00,Mild,30,1,"",2,read
21713,Alcoholic fibrosis and sclerosis of liver,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,J612000,Severe,"","","",2,read
30162,[X]Alcoholic paranoia,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10513,Severe,"","","",2,read
109108,Alcohol dependence resolved,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,2126C00,Severe,"","","",2,read
65980,Alcohol use inventory,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZR1G.00,Mild,"",1,"",2,read
109701,Emergency dept attendanc related to personl alcohl consumptn,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9Nz9.00,Severe,"","","",2,read
67651,Alcoholic psychosis NOS,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E01z.00,Severe,"","","",2,read
50507,Alcohol dependence scale,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZR1E.00,Mild,"",1,"",2,read
21624,Episodic acute alcoholic intoxication in alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E230200,Severe,"","","",2,read
39799,[X]Mental and behav dis due to use alcohol: amnesic syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10600,Severe,"","","",2,read
11106,Korsakov's alcoholic psychosis with peripheral neuritis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E011100,Severe,"","","",2,read
33839,Cerebellar ataxia due to alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F144000,Severe,"","","",2,read
57714,Alcohol dependence with acute alcoholic intoxication,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E230.11,Severe,"","","",2,read
64101,[X]Men & behav dis due alcohl: withdrawl state with delirium,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10400,Severe,"","","",2,read
47555,Cerebral degeneration due to alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,F11x000,Severe,"","","",2,read
41251,BMAST - Brief Michigan alcoholism screening test,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZRa1111,Mild,4,1,"",2,read
57939,Pathological alcohol intoxication,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E014.00,Severe,"","","",2,read
20762,Alcohol amnestic syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E011.00,Severe,"","","",2,read
66831,SADQ - Severity of alcohol dependence questionnaire,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZRk6.11,Mild,30,1,"",2,read
109800,Hospital attendance related to personal alcohol consumption,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9NzA.00,Severe,"","","",2,read
109668,Specialist alcohol treatment service signposted,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8CdK.00,Severe,"","","",2,read
40602,ADS - Alcohol dependence scale,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZR1E.11,Mild,"",1,"",2,read
37946,Chronic alcoholic brain syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E012000,Severe,"","","",2,read
56947,Continuous acute alcoholic intoxication in alcoholism,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E230100,Severe,"","","",2,read
108644,In-house alcohol detoxification,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9NJz.00,Severe,"","","",2,read
110382,Withdrawn from alcohol detoxification programme,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,9NgzH00,Severe,"","","",2,read
27670,Maternal care for (suspected) damage to fetus from alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,L255300,Severe,"","","",2,read
61583,[V]Medicolegal blood alcohol test,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZV70411,Mild,"",1,"",2,read
46848,DPS - Drinking problem scale,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZRBJ.11,Mild,"",1,"",2,read
110624,Alcohol relapse prevention,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8BAs.00,Severe,"","","",2,read
37605,Dipsomania,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E231.11,Severe,"","","",2,read
64389,[X]Ment & behav dis due use alcohol: unsp ment & behav dis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10z00,Severe,"","","",2,read
45169,[X]Men & behav dis due to use alcohol: oth men & behav dis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10y00,Severe,"","","",2,read
62000,[X]Men & behav dis due alcoh: resid & late-onset psychot dis,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10700,Severe,"","","",2,read
65754,Alcohol-induced pseudo-Cushing's syndrome,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,C150500,Severe,"","","",2,read
95181,Alcohol reduction programme,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Z191211,Severe,"","","",2,read
100989,Breath alcohol level,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,4I91.11,Mild,"",1,"",2,read
62300,Short alcohol dependence data,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,ZRk9.00,Mild,"",1,"",2,read
65932,[X]Alcoholic jealousy,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,Eu10512,Severe,"","","",2,read
47907,[X]Eviden of alcoh involv blood alcoh level 200-239mg/100ml,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,U807.00,Severe,"","","",2,read
39726,[X]Eviden alcoh involv blood alcoh level 240mg/100ml or more,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,U808.00,Severe,"","","",2,read
101718,Drinks in morning to get rid of hangover,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,136Y.00,Severe,"","","",2,read
68111,Other alcoholic psychosis NOS,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,E01yz00,Severe,"","","",2,read
66019,Suspect fetal damage from maternal alcohol,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,L254.11,Severe,"","","",2,read
110494,Alcohol harm reduction programme,SM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,SM,8BAu.00,Severe,"","","",2,read
